text,salary_benefits,training_learning,management_leadership,culture_environment,office_workspace,work_hours_workload,career_growth_opportunities,process_policies,hr_recruitment,project_technology,job_security,general,company,reviewer_id
"công_ty làm có hdld cũng như không có , thích cho nghỉ thì nghỉ , cho nhân_viên nghỉ giữa_chừng không có lý_do ai có định vô làm thì suy_nghĩ kỹ_lưỡng nha , công_ty này mà bạn hết giá_trị lợi_dụng cho_dù cống_hiến tới đâu nữa thì cũng cho bạn nghỉ ngang không bồi_thường gì theo hợp_đồng đâu , còn thằng manager thì không biết gì về kỹ_thuật mà cứ đưa_đẩy người qua_lại lung_tung , người có kỹ_năng không cho làm toàn làm gì không , tin này chính_xác không bịa_đặt đừng chuyện vu_khống , đã nghỉ thì không sợ gì nữa , công_ty này lúc trước là [ COMPANY_] cũng là một chủ_sở_hữu .",0,0,2,0,0,0,2,2,0,0,2,0,Tora Tech Joint Stock Company,e16106
"sao con_người không có đạo_đức vẫn làm manager dc ,",0,0,2,0,0,0,0,0,0,0,0,0,Tora Tech Joint Stock Company,5c7987
"vào đọc comment thấy 1 số bạn nghỉ ở đó không hợp nên ý_kiến thôi , cái này nên tiếp_thu còn công_ty không tiếp_thu thì cũng cứ vậy chả chết ai cả . mình có làm ở đây chắc cũng lâu rồi được 1 thời_gian ngắn . có vài nhận_xét nhé về công_ty thì mình nghĩ cũng như các công_ty bé tầm 20 người trở xuống mọi người cũng ok chả vấn_đề gì có cái là 1 số bạn trẻ làm lead nên phong_cách cái gì cũng tăng thêm 1 bậc cũng chả có gì cả vì nó là do cách quản_lý của công_ty vậy . công_ty có mong_muốn thay_đổi nhưng khổ cái tư_duy thay_đổi lại không nằm ở giám_đốc mà_lại muốn thay_đổi từ nhân_viên ngược_lại cái này thì thấy rất rõ nếu ai đã từng làm ở đây muốn thay_đổi thì phải từ người_quản_lý cao nhất chứ không phải yêu_cầu nhân_viên làm thử hay thì áp_dụng ra . kiểu nghĩ vậy khó_lòng phát_triển được vì bản_thân công_ty rõ là các bạn nhân_viên ở đây làm nhận lương thôi chứ không có ai đánh_đổi làm chẳng may không được lại bị cho nghỉ . nên rõ_ràng khi tuyển_dụng và giao việc từ pm leader đến nhân_viên báo_cáo vừa thôi và để mấy ông lead pm báo_cáo chứ nhân_viên chỉ yêu_cầu làm_việc xong là ok chứ lúc mình làm ở đây hôm nào cũng viết báo_cáo . 1 công_ty bé tí mà tính xem tổng thời_gian làm báo_cáo c việc mất bao_lâu quá phí time , rồi senimar chưa được hiệu_quả nữa cũng rất mất time phải đưa hết trách_nhiệm lên leader và pm đó chính là yêu_cầu mà các bạn comment bên dưới thì phải . dự_án chậm pm leader bị phạt không lương có dám không ? dự_án tốt thưởng nhân_viên bt nhiều hơn pm với leader có làm được không ? pm_leader đã có lương cao rồi nên việc thưởng nên ở mức bt thôi hãy chia hết cho nhân_viên để họ có động_lực làm_việc và cho họ thấy leader hay pm vô_dụng thì cũng xử_lý mạnh như nhân_viên quèn làm được vậy thì chả ai người ta comment linh_tinh_cả . chúc công_ty tìm được cách và hướng đi thích_hợp cho phù_hợp",2,0,2,3,0,2,0,2,0,0,2,0,Tri Thuc Moi,cba4cf
lại 1 thằng nữa giống như tao vào rồi lại out rồi lại vài tháng nữa giống như tao không chịu nổi cũng phải out mình có mấy câu đó thôi ai làm sẽ tự hiểu,0,0,0,0,0,0,0,0,0,0,0,2,Tri Thuc Moi,9db791
"đợt m làm ở đây tòa nhà có cái nhà_vệ_sinh cứt nổi lềnh_bềnh vãi_đái , công_ty thì bt làm tạm 1 thời_gian thôi",0,0,0,0,2,0,0,0,0,0,0,3,Tri Thuc Moi,0cdd96
"làm 1 thời_gian thui chứ khg nên gắn_bó , công_ty thời_1.0 làm vui thôi",0,0,0,0,0,0,0,0,0,0,0,2,Tri Thuc Moi,e44b8a
"đọc được review ở đây trc em đã khg apply đi làm thử , mọi người làm bt kiểu nhà_nc bao_cấp . hợp với ai cù_lần ấy em và ông bạn làm được 1 tg_gian ngắn cũng nghỉ , chúc công_ty phát_triển chứ hiện_tại khg khác gì công_ty gia_đình ạ khó mà người giỏi ở lại",0,0,0,2,0,0,2,0,0,0,0,0,Tri Thuc Moi,279be0
công_ty trc làm ổn mà giờ không rõ đi đâu về đâu,0,0,2,0,0,0,0,0,0,0,0,0,Tri Thuc Moi,342b6b
"công_ty dành cho ai cần sự ổn_định , ít thử_thách",0,0,0,0,0,0,2,0,0,0,1,0,Tri Thuc Moi,84efa8
"cộng công_ty nhỏ nên khá vui , không chậm không giảm lương , nếu có chậm 1 ngày cũng có thông_báo . có cả ứng lương_ứng phép_trừ công_nghệ khá cũ , không nhiều thử_thách nên phù_hợp cho các bạn thích ổn_định",1,0,0,1,0,0,2,1,0,2,1,0,Tri Thuc Moi,ab75c7
"em có từng làm ở đây vào đọc được nên em comment thời em còn làm công_ty lom_dom nói đúng là quản_lý cũng như không hay training nhưng em chả_mấy khi vào vì c việc bận có anh pm hay làm trainng nhất và em cũng không tiếp_xúc trao_đổi nhiều nên không biết , nhưng thấy dự_án nào cũng hỏi 1 chút vì quản_lý chung mà ở team em làm leader thì cũng do người cũ đi nên họ cho lên leader thui phong_cách kiểu gia_trưởng . tóm_lại không thích lắm và cũng chả ảnh_hưởng vì làm hết việc về thui nên cũng chả vấn_đề công_ty hay hoa_quả linh_tinh cũng cố_gắng cải_thiện nhưng mấy anh_em đi ăn cơm ngoài cũng ca_thán nhiều thứ nhất là lương với cách làm_việc . nói_chung là không hiệu_quả em cũng nghỉ vì lương lậu thôi công_ty nên cải_thiện ở cấp quản_lý ấy ạ chứ bọn em làm nhận lương thôi . ví_dụ cho người cũ nghỉ tuyển mới .",2,3,2,0,0,0,0,2,0,0,0,2,Tri Thuc Moi,e45336
công_ty kiểu gia_đình công_nghệ cũ leader với pm không có kinh_nghiệm . nhân_sự thì cũng tùm_lum mỗi lần có ai nghỉ là loạn lên . công_ty kiểu thuê đàn ong thợ làm đến chết thì thay con khác nên bọn nó trao phần thưởng ong thợ . ông nào tỉnh mới ra trường làm 1 thời_gian tỉnh thì nghỉ khg thì chả_học được_cái gì .,0,2,2,2,0,2,2,0,2,2,2,0,Tri Thuc Moi,b3919f
công_ty ém thông_tin ít share mấy cái nội_bộ hay tình_hình toàn hô_hào này nọ nhưng công_ty nào cũng vậy thôi nên ở đây thì tôn_hót vào cùng mọi người là ok cuối tháng lĩnh lương đủ là được còn học ở đây thì nên đi chỗ khác vì ở đây toàn làm trên mấy cái cms khg_học được gì mấy,3,2,2,2,0,0,0,0,0,2,0,0,Tri Thuc Moi,aa0f0e
công_ty sida đéo_tưởng thời_buổi đi mặc_cả 80 lương thử việc 2 3 tháng hic toàn mấy ông ngu dân làm thì hợp thằng giỏi mà ở đây thì trù_dập chết thôi . nói_chung toàn_bợ đít,2,0,0,2,0,0,0,0,0,0,0,0,Tri Thuc Moi,4e3358
"mình làm được 1 tháng ở đây hợp_đồng loanh_quanh không hay lắm giám_đốc đổi nhân_sự là hợp_đồng có rồi này nọ đến lúc nghỉ mới có hợp_đồng để nghỉ luôn , cũng chả có gì đặc_sắc cũng như bao công_ty khác cũng suốt ngày lo tuyển thôi vì ai người ta cũng sẽ nhận ra chỗ nào nên ở nên đi",0,0,2,0,0,0,0,2,2,0,2,2,Tri Thuc Moi,78400000000
công_ty không bùn review vì khg gì hay ho cả hợp với ai thích ổn_định và khg có chí tiến_thủ,0,0,0,0,0,0,2,0,0,0,3,2,Tri Thuc Moi,f6ce07
mình có phỏng_vấn vị_trí tester ở đây nói_chung khg nên vào đây ạ cảm_nhận cá_nhân,0,0,0,0,0,0,0,0,2,0,0,2,Tri Thuc Moi,dee6d1
"may quá lên đọc vào phỏng_vấn thì brse là giám_đốc thì phải . chả bít nói sao nhưng ở đây cảm_thấy ảm_đạm và kiểu công_ty không cởi_mở ấy , thui khỏi phải reply nếu họ offer mà offer_nhân_sự chả có tí chuyên_nghiệp nào như kiểu công_ty gia_đình vậy . 1 số nhận_xét cho các bạn vào sau",0,0,2,2,0,0,0,0,2,0,0,0,Tri Thuc Moi,7150000
phỏng_vấn ghi lương 1.9_k vào phỏng_vấn nào là kn chưa dc này nọ kia hỏi làm_gì thì làm liferay java mình té luôn làm trên mấy cái cms đó thì khg có thi_chứng_chỉ sau đi xin chỗ khác chả biết làm gì luôn . ông phỏng_vấn kỹ_thuật nói thật là người nói chứ khg phải người làm_nên style công_ty là vâng_ạ dạ_thưa . đúng là toàn_ếch . cả m cũng ếch khi phỏng_vấn 2 lần,0,0,2,2,0,0,2,0,2,2,0,0,Tri Thuc Moi,08e7a9
"kì kèo lương dăm_ba đồng_bạc lẻ , mẹ thời này còn những công_ty kiểu này tuy làm khg lâu nhưng thật là phải đuổi thằng pm đi nó là dạng ăn_hại chả làm gì mà như ông tướng bố khỉ",2,0,2,0,0,0,0,0,0,0,0,0,Tri Thuc Moi,1d7558
"các a các chị nên so_sánh kỹ trước khi ra quyết_định ạ . giờ thị_trường có rất nhiều cơ_hội cho chúng_ta cân_nhắc . vd từ câu_chuyện của bt em , năm_ngoái em mới tn và vào đây phỏng_vấn mà bị chê yếu_kém mặc_dù em tình_nguyện học việc không đo_đếm đến lương . lúc đó em cũng buồn lắm nhưng 1 tuần sau thì em nhận được lời mời ở công_ty hiện_tại với mức khởi_điểm 8 triệu và em làm tới giờ vẫn yêu công_ty . các bác cứ so_sánh và ra quyết_định ạ . em thấy ở đây kiểu phỏng_vấn dìm_ứng_viên vãi . phỏng_vấn xong thấy mình bị ngu đi ạ . cạn lời",0,0,0,0,0,0,0,0,2,0,0,0,Tri Thuc Moi,fcd7d3
"em mới nghỉ được 1 tháng vào đọc mới thấy , em có email công_ty nói anh pm với lead không có tâm thế_là nó cho em nghỉ luôn cứ thi_thoảng lôi vào trainning gì đó nhưng thật lên mạng tìm đọc còn hay hơn , dự_án thì linh_tinh , em nghĩ thời này còn ông pm leader kiểu đó mà công_ty tồn_tại được thì giỏi ạ , em chỉ muốn nói ông pm ông ngồi chơi rồi làm fanpagr bán hàng online mà bà giám_đốc khg nói gì thì em nghĩ nó 1 giuộc với nhau rùi nói đeck được , công_ty phải thay và đuổi thằng pm leader đi",0,2,2,0,0,0,0,0,0,2,2,0,Tri Thuc Moi,0dc5cc
"gần đây có_vẻ mọi thứ cải_thiện hơn , có_lẽ do hrm mới . công_ty hơi nhỏ .",0,0,1,0,0,0,0,0,0,0,0,1,Tri Thuc Moi,034ce6
mới phỏng_vấn có ông pm hay lead gì đó mẹ đúng là mấy thằng ếch ngồi đáy giếng . chán luôn . sinh_viên thực_tập làm ở đây lấy kn chứ có kn vào đây bị mấy thằng đó đì kiểu gì cũng nghỉ,0,0,2,2,0,0,0,0,2,0,0,0,Tri Thuc Moi,09f1e3
"gần đây nhiều review thanh_minh , giải_thích có lẫn cả ca_tụng và tán_dương đã xuất_hiện để át đi những comment trái chiều trước đó . tôi đưa ra một_vài ý_kiến thế_này những review trước đó dù xấu nhưng đối_với dân kỹ_thuật chúng_tôi thì đó là những góp_ý thẳng_thắn , có_thể hơi thô , nhưng là thật và cũng với hy_vọng lãnh_đạo và những người đứng đầu sẽ thay_đổi , cải_tổ để công_ty phát_triển chứ không phải ác_ý . dân kỹ_thuật cũng chỉ biết có thế_nào nói thế đấy chứ không hoa_mỹ được . lãnh_đạo công_ty biết sai hoặc biết thiếu_sót và thay_đổi là tốt , nhưng đừng vì_vậy mà thanh_minh , biện_hộ những vấp_váp đã qua . điều đó sẽ khiến những người đã từng làm đã có bức_xúc thì nay càng cảm_thấy bị thiếu tôn_trọng . với những người đã từng sai , nay thay_đổi được ít hôm đã phô_trương và biện_hộ thì càng như trò hề , nên mong tự_trọng . con đường dài còn cần sự cải_biến không ngừng từ gốc_rễ và biết lắng_nghe nhiều hơn .",0,0,2,2,0,0,0,0,0,0,0,0,Tri Thuc Moi,5d9352
"công_ty tự_do phát_triển , hok bị sếp chửi , hok bị sếp_đì . ăn_uống thoải_mái , project tới_tấp nhưng không OT. được_cái này mất cái kia , môi_trường làm_việc thì quá thoải_mái rồi , nhưng_mà lương không cao lắm . nhưng cũng đủ để sống khỏe , sống vui lai_rai vài_ba chai với bạn_bè .",3,0,1,1,0,3,0,0,0,0,0,0,Trobz,94b672
"sếp và đồng_nghiệp thân_thiện . quy_trình làm_việc chuyên_nghiệp hợp_team , chia việc , review công_việc trong team , . . lương cạnh_tranh . công_việc tuy không có gì không hài_lòng . mọi thứ đều ok với fresher mới ra trường .",1,0,1,1,0,0,0,1,0,0,0,1,Trobz,cd3e7a
ace trong công_ty vui_vẻ hòa đồng . thích_hợp làm_việc cho ai không muốn thị_phi,0,0,0,1,0,0,0,0,0,0,0,0,Trobz,ed2b4a
"công_ty tạm được , lương không cao chới_với cũng không quá bánh_bèo . sếp cũng ổn_ổn , không sồn_sồn chửi_bới nhân_viên . hiếm khi thấy OT , no_thị phi_is real",3,0,3,1,0,1,0,0,0,0,0,3,Trobz,b8cf5d
"công_ty tạm ổn , quy_trình rõ_ràng , phát_triển module dùng github cá_nhân nên có_thể làm_đẹp được profile . về nhà không bao_giờ bị làm_phiền , tôn_trọng thời_gian cá_nhân . nhiều phúc_lợi cho nhân_viên như học tiếng anh theo định_kỳ , có trái_cây mỗi thứ 3 , có đồ_ăn mỗi chiều thứ 6 . ngoài_ra có mỳ_gói , bánh_quy , gói cà_phê , trà , trà sữa . có máy chơi game playstation . nhược_điểm lương hơi thấp so với thị_trường , tạm đủ sống . thích_hợp cho các bạn trẻ cần nâng cao kinh_nghiệm",3,1,0,0,1,1,1,1,0,0,0,3,Trobz,4.70E+227
"công_ty thấy ghê , thấy mấy chị đồng_nghiệp chạy việc đầu_tắt_mặt_tối mà muốn tội dùm . còn sếp thì ôi thôi rồi thích show off dữ lắm mà không làm được gì hết , nổ cho lố với client chi rồi có làm được đâu . cứ đè đầu team internal ra mà hành là giỏi !",0,0,2,0,0,2,0,0,0,0,0,2,Trum.,db4489
"khuyên các bạn trẻ nên né môi_trường này , khá toxic , sếp cực hãm , bảo_hiểm làm cả năm không đóng cho nhân_viên , nhân_viên kĩ_thuật hỏi còn bảo đóng để làm_gì , làm_việc thì cam 2 góc , không bán được hàng thì soi lên soi xuống tìm cách đuổi khéo nhân_viên , lần đầu_tiên trong đời gặp cái công_ty hãm như_vậy",2,0,2,2,0,0,0,0,0,0,2,0,Trung Chính Audio,73e319
"sếp không biết gì , lúc_nào cũng kêu các em chủ_động nhưng khi đề_xuất thì toàn có bác_bỏ . làm kế_hoạch công_việc nhưng lúc triển_khai thực_tế thì sếp lại nhảy vào yêu_cầu hết cái này đến cái khác , nói_chung là làm kế_hoạch 1 kiểu thực_tế lại 1 kiểu khác . sếp quý ai thì người đó nhàn , còn không quý ai thì bị đì cho sml .",0,0,2,2,0,0,0,2,0,0,0,0,Trung Chính Audio,128f62
"làm cũng được 5 năm rồi , về phúc_lợi khỏi bàn , năm đi du_lịch nước_ngoài ít_nhất 1 lần , có mỗi năm rồi covid không được đi thui .",1,0,0,0,0,0,0,0,0,0,0,0,Trung Nam Group,21d572
"công_ty hay nợ lương , thư_ký cho chủ_tịch thay_đổi thường_xuyên như thay áo nếu không chiều chủ_tịch",2,0,2,0,0,0,0,0,0,0,0,0,Trung Nam Group,d4c65b
nợ lương huhuhu phúc_lợi không có gì luôn,2,0,0,0,0,0,0,0,0,0,0,0,Trung Nam Group,e574a4
nhân_viên tuyển_dụng của công_ty bất_lịch_sự ăn_nói hách_dịch,0,0,0,0,0,0,0,0,2,0,0,0,Trung Nam Group,d4eee9
"làm cũng bình_thường , chả hiểu sao lắm ông tiêu_cực vãi . bớt đi mấy cha",0,0,0,0,0,0,0,0,0,0,0,3,Trung Nam Group,f710ba
"tui làm nhân_sự thực_sự phát_ốm , công_ty gì mà mở_rộng liên_tục , tuyển_nhân_sự khắp_nơi , nhất_là kỹ_sư với_lại công_trình . chạy kpis sml ra",0,0,0,0,0,2,0,0,2,0,0,0,Trung Nam Group,f839a1
bạn nào có cái ý_tưởng mà vô đây thì nên về khấn_vái tổ_tiên 3 đời vì lỡ nghĩ tới cái ý_định điên_rồ này đi nhé,0,0,0,0,0,0,0,0,0,0,0,2,Trung Nam Group,bac0c6
"mới thấy link review , vô làm được 3 tháng rồi thấy cũng ổn mà , nghe đồn năm rồi thưởng 4 tháng lương mà xu cà_na vô cuối năm được mỗi vài triệu",2,0,0,0,0,0,0,0,0,0,0,3,Trung Nam Group,c5dd72
"làm cũng khá lâu rồi , công_ty thường_xuyên nợ lương , có lúc còn nợ tới 6 tháng , bảo_hiểm_xã_hội thì nộp mức tối_thiểu . nói_chung hơi chán !",2,0,0,0,0,0,0,0,0,0,0,2,Trung Nam Group,50e907
"công_ty nhiều dự_án lớn , nhiều cơ_hội phát_triển , sếp rất dễ_thương , nhớ lần đi tiệc kỷ_niệm công_ty mí_trăm cả ngàn người mà sếp đi chúc từng người . hôm sau đi làm gặp ở thang_máy mà sếp vẫn nhớ tên và chào mình luôn . ấm lòng",0,0,1,1,0,0,1,0,0,1,0,0,Trung Nam Group,e46bbf
"được , đi làm gần nhà , có phụ_cấp cơm trưa ngoài lương nè .",1,0,0,0,1,0,0,0,0,0,0,0,Trung Nam Group,bce197
"người phỏng_vấn quen cái thói_xúc phạm_ứng_viên , coi_chừng có ngày bị nghiệp_quật .",0,0,0,0,0,0,0,0,2,0,0,0,Trung Nam Group,5f5eb9
"cũng đã lâu lắm rồi mới gặp lại một công_ty yếu_kém , thiếu chuyên_nghiệp trong tuyển_dụng như công_ty này . haiz",0,0,0,0,0,0,0,0,2,0,0,0,Trung Nam Group,4fa9d2
"đi phỏng_vấn thì sếp phỏng_vấn bấm điện_thoại liên_tục đã vậy hỏi ứng_viên xong thì lúc ứng_viên trả_lời thì lại bấm điện_thoại , cứ như_thế suốt buổi , chính vì_vậy nên không nghe được ứng_viên nói gì nên sau đó chê bai_ứng_viên đủ điều . người phỏng_vấn vô sau nhưng lại bắt_ứng_viên ra đóng_cửa trong khi nhân_sự của công_ty thì đứng thù_lù ngay ngoài cửa thì không kêu . đúng là thiếu tôn_trọng ứng_viên , mình đã có kinh_nghiệm 4 năm ở 1 công_ty lớn mà đi phỏng_vấn công_ty này còn bị sai_vặt như_vậy . không biết mấy bạn ít kinh_nghiệm hơn thì sao , chắc bị bắt rót nước pha trà luôn quá",0,0,2,2,0,0,0,0,2,0,0,0,Trung Nam Group,95b4ca
